1386;4.10.2025 05:59;P-02;Linia 1;OP-014;Bagietka;70;45,48;24,1;25,5;21,27;PARTIA-3171;ODPAD KRYTYCZNY;---
1390;27.08.2025 16:50;P-06;Piec rezerwowy;OP-013;Bagietka;70;39,6;21,4;34;17,74;PARTIA-4869;ODPAD KRYTYCZNY;---
1391;13.10.2025 15:03;P-08;Piec główny;OP-003;Bagietka;70;32,24;25,1;37,4;19,2;PARTIA-2382;ODPAD KRYTYCZNY;---
1401;4.10.2025 05:16;P-10;Linia 1;OP-015;Bagietka;173,23;39,65;25,1;60,6;15,86;PARTIA-5429;OK;STANDARD
1402;25.09.2025 00:48;P-05;Piec główny;OP-013;Bagietka;180,63;32,4;21,2;43;14,43;PARTIA-7408;OK;PREMIUM
1404;20.09.2025 17:17;P-09;Piec rezerwowy;OP-006;Bagietka;161,71;36,2;21,6;29,6;21,91;PARTIA-9972;OK;STANDARD
1411;1.09.2025 20:59;P-02;Piec rezerwowy;OP-012;Bagietka;183,06;35,14;13;64,4;17,22;PARTIA-5826;OK;STANDARD
1414;15.10.2025 08:42;P-05;Piec główny;OP-003;Bagietka;190,9;40,42;13;41,1;22,02;PARTIA-2022;OK;STANDARD
1422;22.08.2025 17:20;P-01;Linia 2;OP-011;Bagietka;188,16;31,1;13;67,1;22,72;PARTIA-3483;OK;STANDARD
1430;14.10.2025 06:27;P-07;Piec rezerwowy;OP-011;Bagietka;184,48;33,53;13;32,8;18,54;PARTIA-7391;OK;PREMIUM
1435;30.09.2025 01:16;P-08;Piec główny;OP-001;Bagietka;194,04;36,23;13;54,5;14,85;PARTIA-1918;OK;STANDARD
1462;27.08.2025 09:59;P-01;Linia 1;OP-011;Bagietka;175,64;41,7;13;44,8;18,97;PARTIA-4433;OK;STANDARD
1468;3.09.2025 09:06;P-06;Piec główny;OP-004;Bagietka;190,88;35,3;13;38;19,1;PARTIA-4731;OK;STANDARD
1474;6.09.2025 12:09;P-06;Piec rezerwowy;OP-005;Bagietka;181,57;31,8;13;28,9;20,07;PARTIA-3084;OK;PREMIUM
1475;3.10.2025 08:32;P-01;Piec główny;OP-012;Bagietka;178,55;29,19;13;29;18,84;PARTIA-3236;OK;STANDARD
1480;9.09.2025 06:07;P-10;Linia 2;OP-008;Bagietka;179,21;33,18;13;53,3;15,58;PARTIA-1237;OK;STANDARD
1487;7.09.2025 21:19;P-04;Linia 1;OP-003;Bagietka;180,06;39,44;13;51,5;15,42;PARTIA-4916;OK;STANDARD
1503;4.10.2025 13:58;P-05;Piec główny;OP-001;Bagietka;165,23;36,63;13;76,5;24,63;PARTIA-6656;OK;STANDARD
1507;26.09.2025 19:16;P-07;Piec rezerwowy;OP-015;Bagietka;179,62;35,67;22,7;61,2;19,19;PARTIA-2260;OK;STANDARD
1511;12.10.2025 03:12;P-07;Piec główny;OP-008;Bagietka;158,15;41,23;27,3;53,7;21,02;PARTIA-4097;ODPAD KRYTYCZNY;---
1516;12.09.2025 04:27;P-04;Linia 1;OP-008;Bagietka;187,41;32,71;22,9;44,6;10;PARTIA-1775;OK;STANDARD
1521;22.09.2025 04:21;P-10;Linia 2;OP-003;Bagietka;184,2;35,92;23,8;56,9;10;PARTIA-7056;OK;STANDARD
1529;4.10.2025 19:20;P-10;Linia 2;OP-012;Bagietka;186,49;37,89;23,2;42,9;10;PARTIA-2840;OK;STANDARD
1532;17.09.2025 06:24;P-08;Piec główny;OP-006;Bagietka;173,58;35,35;28,1;38,2;10;PARTIA-1901;OK;PREMIUM
1538;26.08.2025 07:41;P-07;Linia 2;OP-003;Bagietka;173,71;33,18;23,6;48,1;10;PARTIA-7326;OK;PREMIUM
1539;24.08.2025 13:27;P-06;Linia 1;OP-001;Bagietka;182,49;37,36;23;42,4;10;PARTIA-6756;OK;PREMIUM
1541;10.09.2025 12:15;P-07;Linia 2;OP-013;Bagietka;189,72;29,41;26;54;10;PARTIA-3683;OK;STANDARD
1557;11.09.2025 10:50;P-08;Piec rezerwowy;OP-015;Bagietka;182,92;37,61;20,4;20,7;10;PARTIA-3675;OK;PREMIUM
1562;1.09.2025 01:03;P-06;Linia 1;OP-014;Bagietka;170,11;44,27;21,4;61;10;PARTIA-6939;OK;STANDARD
1564;16.09.2025 23:21;P-01;Linia 1;OP-003;Bagietka;194,94;32,74;20,8;58,1;10;PARTIA-8944;OK;STANDARD
1572;3.10.2025 12:50;P-03;Piec rezerwowy;OP-012;Bagietka;196,8;28,78;24,5;41,1;10;PARTIA-3053;OK;STANDARD
1583;26.08.2025 02:09;P-09;Piec rezerwowy;OP-004;Bagietka;179,9;38,53;25;36,2;10;PARTIA-3814;OK;PREMIUM
1591;1.10.2025 01:51;P-08;Linia 2;OP-002;Bagietka;190,23;33,93;25,1;36,6;10;PARTIA-8486;OK;STANDARD
1593;11.10.2025 05:10;P-04;Linia 2;OP-009;Bagietka;184,75;33,47;25,6;53,2;10;PARTIA-8011;OK;STANDARD
1600;1.10.2025 07:27;P-07;Linia 2;OP-012;Bagietka;186,69;39,59;24,6;56,4;10;PARTIA-5472;OK;STANDARD
1615;6.09.2025 22:35;P-08;Piec rezerwowy;OP-007;Bagietka;183,52;42,53;24,4;32,7;10;PARTIA-7374;OK;STANDARD
1618;27.09.2025 14:06;P-09;Linia 2;OP-001;Bagietka;177,46;29,88;24,7;46,3;10;PARTIA-9105;OK;STANDARD
1621;19.10.2025 06:12;P-03;Linia 1;OP-014;Bagietka;178,03;39,59;23,7;38,9;10;PARTIA-1440;OK;PREMIUM
1627;29.09.2025 13:28;P-07;Linia 2;OP-010;Bagietka;188,67;33,82;23,2;40,4;10;PARTIA-1334;OK;STANDARD
1628;10.10.2025 13:53;P-08;Piec główny;OP-010;Bagietka;181,82;40,28;21,6;30,6;10;PARTIA-7188;OK;STANDARD
1630;13.09.2025 12:36;P-08;Piec rezerwowy;OP-002;Bagietka;169,85;32,94;26,9;19,4;10;PARTIA-9138;OK;STANDARD
1633;10.09.2025 21:25;P-09;Linia 1;OP-004;Bagietka;180,7;36,29;22,3;36,9;10;PARTIA-1778;OK;PREMIUM
1637;3.10.2025 02:32;P-08;Piec rezerwowy;OP-007;Bagietka;182,12;37,1;25,1;53,7;10;PARTIA-2256;OK;STANDARD
1652;3.10.2025 03:31;P-05;Piec główny;OP-003;Bagietka;188,79;31,72;22,6;52;15,54;PARTIA-5551;OK;STANDARD
1654;7.09.2025 21:45;P-01;Piec główny;OP-001;Bagietka;168,23;39;23,7;61,3;26,28;PARTIA-5882;OK;STANDARD
1655;2.10.2025 23:53;P-02;Linia 2;OP-015;Bagietka;171,91;38,99;26,9;41,3;16,56;PARTIA-2479;OK;PREMIUM
1664;28.08.2025 10:20;P-05;Piec rezerwowy;OP-015;Bagietka;203,56;28;25,2;44,4;18,76;PARTIA-8786;ODPAD KRYTYCZNY;---
1666;14.09.2025 18:00;P-01;Piec rezerwowy;OP-012;Bagietka;194,04;32,88;19,5;49,8;19,13;PARTIA-7302;OK;STANDARD
1669;2.09.2025 17:50;P-07;Linia 2;OP-001;Bagietka;168,44;36,55;21,7;44,8;20,97;PARTIA-5929;OK;STANDARD
1670;23.09.2025 15:23;P-02;Piec rezerwowy;OP-015;Bagietka;183,25;31,48;25,9;53,7;16,08;PARTIA-4446;OK;STANDARD
1672;28.08.2025 05:17;P-07;Piec główny;OP-013;Bagietka;179,33;38,57;26,6;44,4;21,3;PARTIA-2312;OK;PREMIUM
1675;26.09.2025 16:27;P-05;Piec główny;OP-009;Bagietka;174,79;35,4;27,7;34,4;18,49;PARTIA-7895;OK;PREMIUM
1683;23.08.2025 07:27;P-04;Linia 2;OP-002;Bagietka;174,65;30,39;26,6;60,8;21,69;PARTIA-3980;OK;STANDARD
1702;21.09.2025 09:35;P-09;Linia 2;OP-010;Bagietka;198,19;36,37;24,3;36,8;22,85;PARTIA-7466;OK;STANDARD
1704;1.10.2025 02:04;P-05;Linia 2;OP-003;Bagietka;190,53;33,14;23;26,9;15,64;PARTIA-8669;OK;STANDARD
1708;11.09.2025 04:16;P-06;Linia 2;OP-015;Bagietka;170,75;40,49;23,2;40,2;23,21;PARTIA-5312;OK;STANDARD
1710;13.10.2025 14:14;P-07;Piec rezerwowy;OP-015;Bagietka;173,29;38,59;27,6;24,7;16,75;PARTIA-9049;OK;PREMIUM
1725;17.10.2025 18:35;P-06;Linia 2;OP-001;Bagietka;188,95;42,57;20,2;32,4;20,88;PARTIA-3118;OK;STANDARD
1742;23.08.2025 04:15;P-04;Linia 2;OP-009;Bagietka;178,51;36,09;21;46,4;18,77;PARTIA-1781;OK;PREMIUM
1745;2.10.2025 17:22;P-10;Linia 1;OP-014;Bagietka;187,48;33;25,2;22,8;21,43;PARTIA-5175;OK;STANDARD
1750;9.10.2025 20:48;P-10;Linia 1;OP-013;Bagietka;172,57;42,35;24;29,5;25,46;PARTIA-4066;OK;STANDARD
1763;21.08.2025 18:06;P-10;Piec rezerwowy;OP-004;Bagietka;168,08;34,15;23,8;48,3;20,56;PARTIA-7418;OK;STANDARD
1776;20.09.2025 12:05;P-03;Piec rezerwowy;OP-010;Bagietka;186,92;36,89;24,1;41,2;20,96;PARTIA-2412;OK;STANDARD
1780;8.10.2025 18:07;P-01;Linia 1;OP-006;Bagietka;206,57;28,28;25,6;56,4;19,76;PARTIA-3598;ODPAD KRYTYCZNY;---
1792;17.10.2025 16:13;P-03;Linia 1;OP-011;Bagietka;178,05;31,11;23,1;43,7;20,92;PARTIA-3257;OK;PREMIUM
1794;5.10.2025 02:48;P-01;Linia 2;OP-004;Bagietka;181,95;34,07;23,8;38,5;20,21;PARTIA-5698;OK;PREMIUM
1795;22.09.2025 11:33;P-09;Piec główny;OP-003;Bagietka;179,16;35,9;23,4;63,7;18,68;PARTIA-7101;OK;STANDARD
1800;11.09.2025 12:34;P-09;Piec główny;OP-002;Bagietka;174,06;41,42;26,8;63,1;24,78;PARTIA-6157;OK;STANDARD
1817;27.08.2025 03:09;P-10;Linia 1;OP-004;Bagietka;171,54;30,1;24,2;34,9;21,31;PARTIA-5661;OK;PREMIUM
1833;18.10.2025 02:54;P-05;Linia 1;OP-006;Bagietka;194,4;27,53;23,4;43,6;23,09;PARTIA-8961;OK;STANDARD
1835;11.10.2025 03:24;P-01;Linia 1;OP-015;Bagietka;182,33;28,79;26,5;53,3;20,64;PARTIA-4532;OK;STANDARD
1842;20.09.2025 10:14;P-07;Linia 2;OP-004;Bagietka;162,92;28,14;23,7;51,1;15,76;PARTIA-9863;OK;STANDARD
1852;30.08.2025 02:07;P-08;Piec główny;OP-014;Bagietka;176,67;29,63;25,4;47,9;17,69;PARTIA-8160;OK;STANDARD
1855;20.09.2025 13:40;P-02;Piec rezerwowy;OP-009;Bagietka;177,76;39,77;21,1;50,8;27;PARTIA-3359;OK;STANDARD
1858;7.09.2025 09:35;P-03;Piec główny;OP-001;Bagietka;181,88;38,84;25,7;38,8;22,5;PARTIA-7388;OK;PREMIUM
1862;10.09.2025 04:58;P-09;Piec główny;OP-007;Bagietka;172,87;33,46;26;38,5;20,17;PARTIA-1993;OK;PREMIUM
1867;14.10.2025 19:19;P-09;Piec rezerwowy;OP-004;Bagietka;166,27;38,76;21,4;52,5;15,49;PARTIA-9854;OK;STANDARD
1877;5.09.2025 09:01;P-05;Linia 2;OP-013;Bagietka;176,83;43,37;21,2;45,4;20,71;PARTIA-5029;OK;STANDARD
1883;26.08.2025 01:47;P-08;Piec główny;OP-011;Bagietka;174,94;34,45;26,1;47,7;19,29;PARTIA-7166;OK;PREMIUM
1888;17.10.2025 05:27;P-04;Linia 2;OP-004;Bagietka;167,98;30,27;26,9;40,7;25,4;PARTIA-1602;OK;STANDARD
1913;6.10.2025 16:11;P-01;Piec główny;OP-009;Bagietka;190,12;39,48;24,9;48,1;18,08;PARTIA-7249;OK;STANDARD
1916;8.09.2025 23:15;P-10;Piec główny;OP-010;Bagietka;176,94;30,24;23,7;59,3;16,4;PARTIA-1425;OK;STANDARD
1922;16.10.2025 13:39;P-01;Piec rezerwowy;OP-001;Bagietka;170,75;36,4;27;56,9;23,19;PARTIA-8140;OK;STANDARD
1923;15.09.2025 03:44;P-09;Linia 1;OP-011;Bagietka;175,4;35,46;29,9;56,4;19,84;PARTIA-9866;OK;STANDARD
1924;12.09.2025 04:49;P-03;Linia 2;OP-003;Bagietka;175,67;37,1;29,3;43,4;17,85;PARTIA-6618;OK;PREMIUM
1930;3.10.2025 08:03;P-10;Linia 2;OP-005;Bagietka;168,62;39,71;26;45,9;18,28;PARTIA-3658;OK;STANDARD
1935;17.09.2025 09:50;P-03;Piec główny;OP-014;Bagietka;177,26;37,87;27,1;48,7;22,07;PARTIA-1162;OK;PREMIUM
1942;22.08.2025 20:16;P-03;Piec główny;OP-007;Bagietka;186;30,35;26,5;40,9;14,44;PARTIA-4444;OK;STANDARD
1943;3.09.2025 05:30;P-05;Piec rezerwowy;OP-008;Bagietka;169,27;42,13;25,3;41;17,16;PARTIA-7100;OK;STANDARD
1949;29.08.2025 21:25;P-05;Piec rezerwowy;OP-013;Bagietka;173,06;35,09;21,1;57,1;18,91;PARTIA-5049;OK;STANDARD
1959;25.09.2025 09:23;P-10;Linia 1;OP-003;Bagietka;170,62;36,75;24,3;25,8;19,22;PARTIA-2388;OK;PREMIUM
1960;27.08.2025 15:16;P-03;Piec główny;OP-013;Bagietka;197,38;38,93;25,8;64,1;17,79;PARTIA-8282;OK;STANDARD
1963;26.09.2025 05:09;P-08;Linia 2;OP-007;Bagietka;195,32;33,39;25,6;40,2;18,36;PARTIA-9151;OK;STANDARD
1966;1.09.2025 16:10;P-06;Piec główny;OP-015;Bagietka;178,75;37,98;23,4;47,5;22,01;PARTIA-9220;OK;PREMIUM
1969;29.08.2025 20:26;P-01;Piec rezerwowy;OP-009;Bagietka;196,72;41,26;23,9;39,1;21,35;PARTIA-4221;OK;STANDARD
1972;16.09.2025 04:58;P-05;Linia 1;OP-001;Bagietka;173,44;37,68;24,8;39,9;21,86;PARTIA-6679;OK;PREMIUM
1976;11.10.2025 07:05;P-08;Piec główny;OP-006;Bagietka;169,29;30,17;24,6;33,6;19,38;PARTIA-4077;OK;STANDARD
1978;24.09.2025 01:38;P-08;Piec główny;OP-014;Bagietka;182,38;36,75;25,8;42,8;22,82;PARTIA-3276;OK;PREMIUM
1979;9.10.2025 13:01;P-10;Piec rezerwowy;OP-014;Bagietka;175,68;40,2;26,2;54,1;19,3;PARTIA-1158;OK;STANDARD
1980;23.08.2025 12:39;P-08;Linia 1;OP-013;Bagietka;180,75;35,08;26,4;27;25,37;PARTIA-4694;OK;PREMIUM
1989;3.09.2025 01:16;P-05;Piec rezerwowy;OP-004;Bagietka;190,11;39,6;23,4;42,4;16,21;PARTIA-9591;OK;STANDARD
1990;23.09.2025 04:22;P-02;Piec główny;OP-008;Bagietka;180,74;35,44;26;57,2;15,13;PARTIA-9495;OK;STANDARD
1994;22.09.2025 19:32;P-03;Piec rezerwowy;OP-014;Bagietka;196,2;40,8;23,4;37,9;21,55;PARTIA-8081;OK;STANDARD
1996;7.10.2025 11:04;P-09;Linia 2;OP-012;Bagietka;167,84;37,42;24,9;60,4;18,71;PARTIA-4304;OK;STANDARD
2000;6.09.2025 17:09;P-10;Piec główny;OP-001;Bagietka;185,83;32,11;25,2;34,2;21,84;PARTIA-8476;OK;STANDARD
2008;6.09.2025 04:31;P-07;Piec rezerwowy;OP-008;Bagietka;94,78;16,37;16,8;38,8;5,54;PARTIA-4397;ODPAD KRYTYCZNY;---
2012;11.09.2025 16:16;P-02;Piec rezerwowy;OP-012;Bagietka;191,33;35,41;22,8;45,4;19,17;PARTIA-8606;OK;STANDARD
2016;18.09.2025 02:17;P-10;Piec rezerwowy;OP-002;Bagietka;174,87;35,98;22,4;40,3;23,89;PARTIA-3034;OK;PREMIUM
2023;5.09.2025 11:40;P-04;Piec rezerwowy;OP-015;Bagietka;197,38;30,06;25,5;44,4;16,8;PARTIA-4908;OK;STANDARD
2030;27.08.2025 07:17;P-04;Linia 1;OP-002;Bagietka;188,55;35,36;28,3;66,5;20,64;PARTIA-3844;OK;STANDARD
2036;5.10.2025 10:07;P-07;Piec rezerwowy;OP-011;Bagietka;192,78;31,92;25,9;45;21,59;PARTIA-3872;OK;STANDARD
2040;22.09.2025 06:37;P-10;Piec główny;OP-013;Bagietka;187,71;39,71;21,6;49,8;21,28;PARTIA-4873;OK;STANDARD
2047;2.10.2025 08:40;P-01;Linia 1;OP-004;Bagietka;193,39;33,92;25,4;24,5;21,26;PARTIA-4969;OK;STANDARD
2055;24.09.2025 23:18;P-03;Piec rezerwowy;OP-010;Bagietka;170,81;25,84;24;38,4;22,17;PARTIA-5675;OK;STANDARD
2056;4.10.2025 04:27;P-10;Piec rezerwowy;OP-008;Bagietka;180,82;36,12;25,3;38,1;18,71;PARTIA-8883;OK;PREMIUM
2062;15.10.2025 14:54;P-05;Linia 2;OP-007;Bagietka;182,88;33,06;25,5;49,1;17,75;PARTIA-8431;OK;PREMIUM
2067;29.09.2025 15:12;P-06;Linia 2;OP-007;Bagietka;177,56;27,01;24,1;31,8;19,74;PARTIA-2167;OK;STANDARD
2091;4.10.2025 09:59;P-02;Piec główny;OP-005;Bagietka;157,13;28,34;23,2;31,4;15,88;PARTIA-1486;ODPAD KRYTYCZNY;---
2097;10.10.2025 01:42;P-10;Linia 1;OP-007;Bagietka;181,07;35,14;24,2;45,8;19,94;PARTIA-6620;OK;PREMIUM
2098;25.09.2025 07:41;P-06;Piec rezerwowy;OP-014;Bagietka;177,48;40,35;25,7;32,6;13,18;PARTIA-7528;OK;STANDARD
2099;10.10.2025 10:07;P-07;Piec główny;OP-010;Bagietka;196,32;42,38;24,5;20,7;20,77;PARTIA-6410;OK;STANDARD
2102;4.09.2025 20:51;P-05;Piec rezerwowy;OP-012;Bagietka;178,27;26,45;18,6;51,3;18,61;PARTIA-8404;OK;STANDARD
2120;21.09.2025 11:50;P-02;Piec główny;OP-002;Bagietka;169,3;37,2;21,9;38,5;15,08;PARTIA-4082;OK;STANDARD
2122;28.09.2025 05:38;P-07;Piec główny;OP-010;Bagietka;183,86;32,13;25,5;43,5;19,49;PARTIA-2013;OK;PREMIUM
2126;19.10.2025 19:02;P-01;Linia 2;OP-009;Bagietka;193;37,8;24,8;35,7;14,95;PARTIA-3370;OK;STANDARD
2137;28.08.2025 14:48;P-09;Linia 1;OP-012;Bagietka;178,57;37;24,3;50,7;25,09;PARTIA-4196;OK;STANDARD
2141;23.08.2025 00:11;P-08;Linia 2;OP-012;Bagietka;185,94;41,16;25,5;70,1;19,66;PARTIA-3372;OK;STANDARD
2150;12.10.2025 05:14;P-08;Linia 2;OP-014;Bagietka;165,01;36,59;23,4;25,8;20,77;PARTIA-8292;OK;STANDARD
2154;1.09.2025 14:16;P-07;Linia 2;OP-008;Bagietka;164,19;44,12;25,7;58,1;19,35;PARTIA-3051;OK;STANDARD
2162;30.08.2025 07:14;P-02;Linia 1;OP-002;Bagietka;187,07;37,45;26,6;54,1;15,12;PARTIA-9919;OK;STANDARD
2177;12.10.2025 13:21;P-10;Piec główny;OP-004;Bagietka;182,65;31,48;22,5;34,3;15,27;PARTIA-3041;OK;PREMIUM
2180;13.10.2025 13:27;P-03;Piec rezerwowy;OP-014;Bagietka;184,55;28,55;23,8;54,9;23,08;PARTIA-1161;OK;STANDARD
2192;22.09.2025 11:28;P-04;Piec główny;OP-005;Bagietka;169,09;44,9;22,8;47,2;19,84;PARTIA-7660;OK;STANDARD
2202;2.09.2025 01:54;P-04;Piec główny;OP-003;Bagietka;172,7;35,61;24,7;31,5;20,2;PARTIA-3184;OK;PREMIUM
2205;25.09.2025 14:15;P-04;Piec główny;OP-014;Bagietka;183,87;40,09;25,8;40;17,28;PARTIA-5901;OK;STANDARD
2207;8.10.2025 04:51;P-10;Piec rezerwowy;OP-007;Bagietka;181,86;31,15;23,9;43,1;16,76;PARTIA-9446;OK;PREMIUM
2215;8.09.2025 12:18;P-04;Linia 2;OP-008;Bagietka;178,07;39,17;27,1;47,2;15,7;PARTIA-5903;OK;PREMIUM
2219;5.10.2025 10:00;P-04;Piec rezerwowy;OP-002;Bagietka;182,01;33,27;25,5;33,1;22,86;PARTIA-1659;OK;PREMIUM
2227;25.08.2025 21:35;P-07;Linia 1;OP-008;Bagietka;176,59;34,38;24,3;54,3;21,68;PARTIA-8961;OK;STANDARD
2229;1.09.2025 12:32;P-09;Piec rezerwowy;OP-003;Bagietka;185,53;19,57;22,6;47,3;24,91;PARTIA-2884;OK;STANDARD
2238;12.10.2025 01:03;P-09;Piec główny;OP-007;Bagietka;170,64;42,28;25,2;36,3;18,35;PARTIA-2803;OK;STANDARD
2239;14.10.2025 18:30;P-05;Linia 1;OP-006;Bagietka;175,3;30,14;25,7;53,1;20,63;PARTIA-7849;OK;STANDARD
2243;25.09.2025 00:39;P-05;Linia 1;OP-008;Bagietka;184,11;34,71;22,5;37,5;17,42;PARTIA-5986;OK;PREMIUM
2250;1.09.2025 04:25;P-09;Linia 1;OP-010;Bagietka;178,9;37,04;21,5;44;17,42;PARTIA-8769;OK;PREMIUM
2261;26.09.2025 07:47;P-08;Linia 1;OP-009;Bagietka;177,87;33,86;23,9;32,2;23,26;PARTIA-4609;OK;PREMIUM
2264;10.09.2025 22:44;P-05;Piec rezerwowy;OP-001;Bagietka;164,79;44,27;24,1;59,9;16,33;PARTIA-3178;OK;STANDARD
2284;3.10.2025 10:08;P-03;Piec główny;OP-004;Bagietka;190,15;39,02;24,8;43,4;18,84;PARTIA-3336;OK;STANDARD
2299;17.10.2025 04:08;P-06;Piec główny;OP-015;Bagietka;167,22;25;26,1;53,5;22,17;PARTIA-9179;OK;STANDARD
2313;6.10.2025 08:19;P-01;Linia 1;OP-015;Bagietka;179,14;27,5;23,2;62,2;18,89;PARTIA-3283;OK;STANDARD
2323;18.09.2025 20:49;P-06;Piec główny;OP-008;Bagietka;189,23;43,75;25,3;31,1;22,08;PARTIA-2822;OK;STANDARD
2340;30.09.2025 19:08;P-05;Piec rezerwowy;OP-007;Bagietka;186,79;27,11;26,9;51,7;23,02;PARTIA-7400;OK;STANDARD
2341;23.09.2025 11:59;P-06;Piec główny;OP-003;Bagietka;182,86;35,49;26,8;59,8;18,69;PARTIA-7672;OK;STANDARD
2343;19.09.2025 22:00;P-08;Piec główny;OP-010;Bagietka;164,03;37,2;20,2;61,7;20,27;PARTIA-3641;OK;STANDARD
2352;31.08.2025 02:29;P-08;Piec rezerwowy;OP-006;Bagietka;197,66;34,59;23,4;54,4;17,28;PARTIA-3645;OK;STANDARD
2353;18.09.2025 01:34;P-02;Linia 1;OP-005;Bagietka;175,97;36,07;25,4;51,4;20,66;PARTIA-2461;OK;STANDARD
2354;25.08.2025 09:47;P-02;Linia 2;OP-003;Bagietka;162,92;31,32;26;42,8;21;PARTIA-8753;OK;STANDARD
2358;20.09.2025 13:32;P-08;Linia 1;OP-006;Bagietka;175,73;38,91;23,8;60,3;22,46;PARTIA-2367;OK;STANDARD
2359;29.08.2025 18:09;P-07;Linia 2;OP-009;Bagietka;183,41;41,31;21,6;42,9;24,59;PARTIA-1699;OK;STANDARD
2367;3.09.2025 14:22;P-06;Linia 1;OP-002;Bagietka;164,73;26,47;23,5;55,7;19,5;PARTIA-8967;OK;STANDARD
2374;17.09.2025 10:13;P-02;Piec główny;OP-003;Bagietka;171,01;37,14;24,3;45,3;23,99;PARTIA-7636;OK;PREMIUM
2377;9.10.2025 11:07;P-02;Linia 2;OP-015;Bagietka;196,43;34,6;24,5;42,1;22,96;PARTIA-5864;OK;STANDARD
2384;13.09.2025 12:11;P-02;Linia 2;OP-013;Bagietka;184,54;45,99;27,4;34,2;12,25;PARTIA-9531;OK;STANDARD
2391;7.09.2025 14:50;P-08;Linia 2;OP-007;Bagietka;178,39;30,3;24;41,5;15,76;PARTIA-6770;OK;PREMIUM
2394;28.08.2025 06:39;P-09;Linia 2;OP-007;Bagietka;195,27;26,73;25,1;50;16,1;PARTIA-8167;OK;STANDARD
2403;25.08.2025 18:40;P-05;Linia 1;OP-015;Bagietka;175,08;32,94;23,5;65,4;24,06;PARTIA-7794;OK;STANDARD
2416;30.08.2025 19:52;P-03;Piec rezerwowy;OP-004;Bagietka;167,3;29,09;22,4;39,8;17,83;PARTIA-4175;OK;STANDARD
2418;6.09.2025 22:05;P-05;Piec główny;OP-011;Bagietka;179,96;29,07;26,5;58,6;14,25;PARTIA-2359;OK;STANDARD
2440;30.08.2025 19:32;P-07;Linia 1;OP-004;Bagietka;176,5;29,89;23,9;44,7;17,02;PARTIA-2052;OK;STANDARD
2444;7.09.2025 12:25;P-06;Piec rezerwowy;OP-007;Bagietka;171,75;31,33;22;47;20,29;PARTIA-5019;OK;PREMIUM
2445;10.10.2025 07:06;P-02;Linia 1;OP-004;Bagietka;175;29,38;20,4;55,8;20,49;PARTIA-3376;OK;STANDARD
2446;3.10.2025 05:14;P-06;Piec główny;OP-002;Bagietka;165,47;38,53;23,3;39,5;22,24;PARTIA-1178;OK;STANDARD
2455;7.10.2025 02:35;P-04;Piec główny;OP-010;Bagietka;184,18;28,55;22,5;39,9;16,51;PARTIA-1292;OK;STANDARD
2456;1.10.2025 19:28;P-10;Linia 2;OP-001;Bagietka;168,09;43,55;25,7;50,9;22,25;PARTIA-3147;OK;STANDARD
2457;11.09.2025 06:34;P-07;Piec główny;OP-001;Bagietka;165,47;28,9;22,2;51,9;22,39;PARTIA-1266;OK;STANDARD
2466;3.10.2025 04:53;P-01;Piec główny;OP-015;Bagietka;166,37;33,96;22,1;50,5;22,62;PARTIA-1705;OK;STANDARD
2468;14.09.2025 08:53;P-06;Linia 2;OP-012;Bagietka;196,68;40,2;21,8;38,6;15,8;PARTIA-3790;OK;STANDARD
2478;8.09.2025 13:53;P-04;Piec główny;OP-008;Bagietka;175,49;31,01;21,6;40,2;19,84;PARTIA-4418;OK;PREMIUM
2487;21.09.2025 18:44;P-09;Linia 1;OP-008;Bagietka;199,62;26,4;21,7;54;22,22;PARTIA-2938;OK;STANDARD
2490;25.09.2025 08:13;P-01;Linia 1;OP-008;Bagietka;182,02;30,44;19,5;35,6;17,53;PARTIA-2602;OK;PREMIUM
2503;11.10.2025 02:07;P-02;Piec rezerwowy;OP-003;Bagietka;182,65;37,6;22,4;55;22,76;PARTIA-8458;OK;STANDARD
2515;20.10.2025 15:42;P-04;Piec rezerwowy;OP-011;Bagietka;209,08;38,61;21,9;34;19,2;PARTIA-9156;ODPAD KRYTYCZNY;---
2516;8.09.2025 10:33;P-01;Linia 2;OP-004;Bagietka;171,81;27,42;23,4;44,4;20,95;PARTIA-4380;OK;STANDARD
2519;15.09.2025 03:41;P-05;Linia 1;OP-015;Bagietka;181,97;28,53;22,9;62,9;23,47;PARTIA-7406;OK;STANDARD
2520;18.10.2025 02:55;P-10;Linia 1;OP-007;Bagietka;178,89;33,59;24,4;45,6;23,25;PARTIA-4122;OK;PREMIUM
2525;5.10.2025 18:17;P-10;Piec rezerwowy;OP-009;Bagietka;187,97;39,67;27;20;20,43;PARTIA-8976;OK;STANDARD
2535;23.09.2025 20:46;P-02;Linia 1;OP-015;Bagietka;175,38;40,45;25;51;21,37;PARTIA-6091;OK;STANDARD
2537;18.10.2025 05:04;P-10;Piec rezerwowy;OP-003;Bagietka;191,29;22,77;23,3;47,1;19,23;PARTIA-3223;OK;STANDARD
2538;26.09.2025 11:46;P-07;Piec rezerwowy;OP-009;Bagietka;169,59;30,77;25,2;57,4;24,65;PARTIA-5997;OK;STANDARD
2549;4.10.2025 00:25;P-05;Piec główny;OP-014;Bagietka;167,52;35,03;23,7;86,5;17,53;PARTIA-2595;OK;STANDARD
